age,transaction_amount,account_balance,num_transactions_today,is_foreign_transaction,transaction_hour,prev_fraud_flag,merchant_distance_km,merchant_risk_score,is_fraud
72.0,9882.53,28625.24,18.0,0.0,8.0,0.0,4416.1,5.8,1
25.0,14905.12,35131.94,6.0,1.0,11.0,0.0,656.4,6.4,1
54.0,968.98,19693.94,15.0,0.0,17.0,0.0,,5.3,0
70.0,7109.38,20410.61,2.0,0.0,17.0,0.0,3555.4,7.2,0
20.0,3273.09,41461.53,33.0,,17.0,0.0,4244.2,1.2,1
19.0,8977.87,35207.28,41.0,0.0,19.0,0.0,2652.2,5.7,0
22.0,2173.57,13899.67,26.0,1.0,8.0,0.0,1515.7,6.4,0
30.0,3849.38,30183.91,37.0,0.0,16.0,0.0,3711.6,1.2,0
71.0,8390.2,30940.74,48.0,0.0,23.0,0.0,2312.1,9.7,1
67.0,7277.27,16077.42,47.0,0.0,16.0,0.0,3207.8,4.1,0
46.0,14908.53,38941.51,16.0,0.0,6.0,0.0,2710.1,5.7,0
19.0,1824.72,1298.74,14.0,0.0,21.0,0.0,2358.3,4.7,0
39.0,6839.08,12765.5,31.0,0.0,14.0,1.0,4694.5,2.2,1
30.0,14345.82,40638.43,19.0,0.0,8.0,1.0,2987.7,5.3,1
22.0,7401.33,8786.17,38.0,0.0,4.0,0.0,3289.2,9.6,1
69.0,14771.95,9664.97,40.0,0.0,8.0,0.0,3687.7,5.8,1
33.0,7550.66,39110.22,36.0,0.0,6.0,0.0,3987.2,3.2,1
61.0,6498.54,46786.09,10.0,0.0,3.0,0.0,3114.5,5.5,0
18.0,12653.07,21953.12,42.0,1.0,21.0,1.0,3833.9,1.8,1
67.0,1554.85,16900.16,35.0,0.0,10.0,0.0,1666.0,,0
61.0,11356.62,41379.54,37.0,0.0,,1.0,1944.0,4.9,1
58.0,7585.47,47651.36,20.0,0.0,12.0,0.0,159.5,7.1,0
53.0,2255.98,45517.88,40.0,0.0,1.0,0.0,1928.9,8.8,0
20.0,9616.15,26265.1,29.0,0.0,22.0,0.0,2676.6,7.2,0
38.0,4066.04,22238.56,47.0,0.0,2.0,0.0,,6.5,1
36.0,7980.06,11166.23,28.0,0.0,5.0,0.0,202.4,2.9,0
62.0,1170.66,30505.38,39.0,0.0,15.0,0.0,4151.3,8.9,1
46.0,7897.11,47585.39,5.0,0.0,5.0,0.0,2250.4,8.5,1
25.0,3703.18,40669.59,34.0,0.0,0.0,0.0,4537.2,3.3,1
63.0,13360.01,22533.58,11.0,0.0,,0.0,,8.7,0
37.0,8405.27,11708.15,5.0,,6.0,0.0,2028.3,6.2,1
19.0,5726.43,26375.55,24.0,0.0,13.0,0.0,4275.3,1.8,0
61.0,1518.4,10936.01,38.0,1.0,5.0,0.0,1380.8,5.6,1
24.0,1285.71,1430.82,17.0,0.0,21.0,0.0,4365.5,3.2,0
71.0,4198.51,34333.22,31.0,0.0,10.0,1.0,4114.5,6.1,1
51.0,1380.72,6620.53,,1.0,3.0,0.0,3125.5,1.1,1
60.0,6985.36,22974.42,13.0,0.0,5.0,0.0,3434.3,4.9,1
62.0,7184.09,35033.19,48.0,,12.0,0.0,464.2,8.6,1
51.0,7142.15,19677.07,11.0,0.0,,0.0,4037.9,4.0,0
29.0,3206.21,5932.09,11.0,0.0,20.0,0.0,1912.6,6.3,0
56.0,13010.94,29548.79,24.0,0.0,8.0,0.0,2677.7,3.0,1
62.0,7780.76,12699.21,23.0,0.0,13.0,0.0,1404.4,4.4,1
22.0,6707.81,27576.43,29.0,0.0,20.0,0.0,3659.5,6.9,1
72.0,,31692.4,16.0,0.0,22.0,0.0,467.4,6.1,0
55.0,11429.3,22592.25,12.0,0.0,22.0,0.0,3501.6,6.1,0
61.0,14363.81,3509.33,35.0,0.0,10.0,0.0,508.1,9.2,0
33.0,376.41,25746.4,8.0,0.0,6.0,0.0,4753.6,2.1,0
62.0,5366.31,9444.01,26.0,0.0,6.0,1.0,1387.6,2.9,1
68.0,9216.85,5127.57,37.0,0.0,15.0,0.0,2554.6,1.8,0
18.0,4647.09,29593.29,16.0,0.0,19.0,0.0,4186.0,2.0,1
41.0,4266.55,5957.51,48.0,1.0,6.0,0.0,3766.3,3.2,0
38.0,2407.3,3753.96,20.0,0.0,1.0,0.0,3682.1,8.4,0
36.0,2332.08,34616.28,32.0,1.0,14.0,0.0,3771.2,7.9,1
22.0,9830.7,25102.35,16.0,0.0,0.0,0.0,495.2,7.7,0
60.0,2731.71,23869.59,14.0,0.0,4.0,0.0,3572.8,9.3,0
35.0,13521.83,30985.3,3.0,0.0,21.0,0.0,1073.0,4.2,0
48.0,12122.74,49775.4,16.0,0.0,18.0,0.0,1676.0,9.5,1
68.0,12865.21,29535.45,47.0,0.0,12.0,0.0,8.1,5.4,0
46.0,7956.93,7012.63,20.0,0.0,,0.0,3691.3,7.0,1
58.0,1761.55,13295.61,41.0,0.0,22.0,0.0,1432.6,1.9,0
21.0,7215.76,15023.92,11.0,0.0,1.0,0.0,2167.2,1.4,0
43.0,10122.32,5223.06,35.0,0.0,2.0,0.0,642.1,2.2,0
72.0,8645.17,17171.74,28.0,0.0,7.0,0.0,2043.5,6.8,0
71.0,422.66,31310.14,3.0,0.0,8.0,0.0,4576.5,6.0,0
54.0,2672.3,19535.36,44.0,0.0,4.0,1.0,295.8,5.7,1
49.0,9676.35,8476.38,34.0,0.0,3.0,0.0,3476.1,6.1,0
55.0,14801.67,37074.15,43.0,0.0,13.0,0.0,3563.9,8.2,1
60.0,14638.04,45581.64,6.0,0.0,18.0,0.0,1469.7,7.4,1
25.0,12188.1,15497.74,16.0,0.0,19.0,0.0,4037.3,8.8,1
57.0,3884.78,49683.55,37.0,0.0,21.0,0.0,3661.2,5.1,1
63.0,12245.07,34872.06,40.0,0.0,10.0,0.0,2769.0,3.8,1
63.0,6270.77,43797.55,2.0,1.0,10.0,0.0,2026.8,4.2,0
58.0,1332.63,23658.95,21.0,1.0,18.0,0.0,2796.1,6.4,0
21.0,600.81,22479.1,32.0,0.0,14.0,0.0,3350.3,2.4,0
25.0,7781.45,27204.11,40.0,1.0,19.0,0.0,710.2,8.5,1
26.0,,42382.82,28.0,0.0,23.0,0.0,3899.8,9.1,0
45.0,11779.12,41001.46,6.0,0.0,0.0,,1352.4,8.1,0
38.0,6944.57,49746.82,26.0,0.0,18.0,1.0,551.9,6.6,0
64.0,10917.53,41476.03,3.0,0.0,10.0,0.0,1641.7,1.8,0
74.0,2881.34,6961.55,35.0,0.0,12.0,0.0,,9.8,1
72.0,4618.65,49641.23,46.0,0.0,23.0,0.0,247.4,6.1,0
33.0,6541.95,34739.23,49.0,0.0,11.0,0.0,4637.0,5.2,1
37.0,7498.17,41927.63,11.0,0.0,18.0,0.0,2660.6,4.4,0
68.0,6164.46,37708.01,2.0,0.0,1.0,0.0,4719.5,6.1,1
50.0,1345.31,34414.15,4.0,0.0,1.0,0.0,4543.6,2.4,0
68.0,10259.68,32463.52,41.0,1.0,8.0,0.0,2205.6,7.7,1
58.0,2470.86,20099.19,30.0,0.0,2.0,0.0,2723.3,8.8,0
18.0,4508.8,27145.63,38.0,0.0,3.0,0.0,1883.8,8.7,0
59.0,14457.68,14804.07,33.0,0.0,16.0,0.0,489.5,6.0,0
43.0,12974.19,45237.87,10.0,0.0,21.0,0.0,1700.4,1.9,0
50.0,14999.68,37757.33,29.0,0.0,0.0,0.0,3161.4,,0
43.0,4590.83,15849.47,8.0,1.0,12.0,,3429.1,5.0,0
20.0,11385.23,28794.38,34.0,0.0,8.0,0.0,2207.6,9.3,0
40.0,7069.18,17152.28,13.0,0.0,,0.0,956.6,7.8,1
37.0,5593.11,36070.3,30.0,0.0,13.0,0.0,2035.3,4.4,0
50.0,7537.49,36030.34,41.0,0.0,7.0,0.0,4038.1,6.7,1
70.0,11912.81,44461.88,22.0,0.0,21.0,0.0,1853.3,4.8,0
57.0,3200.32,26026.6,,0.0,1.0,0.0,4746.9,3.7,0
49.0,7514.32,26623.71,7.0,0.0,9.0,0.0,700.4,4.3,0
26.0,10453.78,25870.06,17.0,0.0,15.0,0.0,1331.2,9.2,1
20.0,6415.4,25509.7,16.0,0.0,6.0,1.0,2190.1,6.5,1
70.0,3890.73,1768.96,47.0,0.0,12.0,0.0,2424.7,9.2,1
71.0,2671.53,,4.0,0.0,11.0,0.0,252.9,1.2,0
57.0,8556.85,23659.74,39.0,1.0,6.0,0.0,2433.3,2.1,1
48.0,2050.06,39610.74,41.0,0.0,21.0,0.0,3257.5,6.7,0
68.0,6710.89,20732.85,48.0,0.0,20.0,0.0,592.3,3.0,0
58.0,13373.81,38623.64,16.0,0.0,4.0,0.0,4068.3,5.6,0
33.0,4960.77,7687.12,18.0,1.0,13.0,0.0,2518.8,1.1,0
28.0,6825.22,8010.01,46.0,0.0,11.0,0.0,2583.1,7.0,1
31.0,12481.6,7702.62,46.0,0.0,13.0,0.0,4768.4,5.9,1
41.0,2042.46,8639.4,22.0,0.0,21.0,1.0,778.3,8.4,1
69.0,8021.66,22631.91,32.0,0.0,14.0,0.0,4447.9,9.7,1
61.0,14615.05,2518.54,7.0,0.0,19.0,0.0,3143.3,2.5,0
30.0,14471.89,19632.68,36.0,0.0,16.0,0.0,3860.1,6.0,1
47.0,12061.47,41379.72,33.0,0.0,10.0,0.0,4769.6,7.3,1
20.0,2810.03,31117.51,35.0,,3.0,0.0,904.0,1.2,0
48.0,10210.23,30279.51,15.0,0.0,16.0,0.0,943.9,6.1,0
56.0,14332.21,46574.89,29.0,0.0,11.0,0.0,4265.7,8.0,1
22.0,10840.31,33565.93,42.0,0.0,14.0,0.0,131.4,5.1,0
61.0,11132.86,10177.91,32.0,0.0,12.0,0.0,24.1,,0
19.0,6804.99,24658.91,33.0,0.0,20.0,0.0,2200.0,6.4,1
51.0,13550.34,1983.88,32.0,0.0,23.0,1.0,3411.7,2.8,1
23.0,78.59,40720.81,21.0,0.0,1.0,0.0,981.8,7.1,0
28.0,12603.1,38058.79,49.0,0.0,10.0,0.0,2554.9,5.1,1
61.0,14129.82,15346.24,3.0,0.0,13.0,0.0,1429.6,4.0,0
19.0,8249.11,1590.39,47.0,0.0,3.0,0.0,3960.4,9.2,1
28.0,333.24,28099.39,40.0,0.0,16.0,0.0,4476.2,2.4,1
20.0,3450.84,,48.0,0.0,23.0,0.0,4129.9,7.1,1
25.0,12278.05,24970.39,14.0,0.0,9.0,0.0,2239.7,6.9,0
42.0,7871.42,33443.5,25.0,0.0,1.0,0.0,1758.8,3.5,0
72.0,2701.19,40598.96,14.0,1.0,19.0,0.0,95.1,6.4,0
48.0,14500.64,48920.74,11.0,1.0,4.0,0.0,4955.6,4.9,1
69.0,11363.13,48481.75,37.0,0.0,16.0,0.0,2100.7,6.2,0
74.0,3381.89,2656.07,30.0,0.0,21.0,1.0,227.7,4.0,0
22.0,11866.09,8997.75,6.0,0.0,17.0,0.0,2925.3,5.4,0
54.0,1706.65,19231.12,47.0,0.0,1.0,0.0,3885.1,6.8,0
71.0,10590.92,28455.89,10.0,1.0,21.0,,319.8,5.7,1
23.0,10321.95,459.17,3.0,0.0,8.0,0.0,442.0,4.7,0
57.0,3086.29,43714.23,14.0,0.0,15.0,0.0,3476.3,6.7,0
50.0,,11146.53,41.0,0.0,16.0,0.0,3354.2,2.4,0
32.0,11628.01,40037.87,1.0,0.0,18.0,0.0,923.6,7.5,0
19.0,1340.67,43584.88,14.0,1.0,12.0,1.0,4689.7,2.0,1
42.0,3840.82,35232.52,17.0,0.0,12.0,0.0,3311.6,3.3,0
44.0,3527.53,11252.22,1.0,0.0,14.0,0.0,4142.1,7.7,0
64.0,13807.39,33387.71,35.0,0.0,11.0,0.0,723.7,2.6,0
48.0,10691.9,16911.93,45.0,0.0,13.0,0.0,4777.1,8.6,1
29.0,12904.84,17431.66,38.0,0.0,1.0,0.0,2799.3,8.9,1
21.0,6672.74,,18.0,0.0,1.0,0.0,2702.4,3.1,0
,6815.52,47036.03,6.0,1.0,8.0,0.0,2940.3,7.6,1
73.0,6962.71,47199.45,37.0,0.0,22.0,0.0,4875.5,3.5,1
,7916.11,37998.34,24.0,0.0,1.0,0.0,1531.3,9.0,1
22.0,2781.3,11563.62,14.0,0.0,20.0,0.0,3541.5,3.1,0
49.0,9328.87,11122.83,33.0,0.0,10.0,0.0,4661.2,9.5,1
26.0,14838.52,33511.12,5.0,1.0,,0.0,4273.0,3.4,1
53.0,1602.12,11134.03,15.0,,17.0,0.0,4278.5,2.8,0
65.0,10425.58,16974.07,30.0,0.0,5.0,1.0,4120.7,6.8,1
64.0,9651.72,27135.98,43.0,0.0,9.0,0.0,1283.3,3.3,1
71.0,10240.79,3903.46,19.0,0.0,7.0,0.0,1319.1,1.4,0
71.0,6212.72,2501.9,36.0,1.0,14.0,0.0,1317.8,5.1,0
67.0,9158.93,15386.63,,0.0,22.0,0.0,92.7,,1
34.0,6371.69,17888.77,24.0,0.0,1.0,0.0,3016.7,8.4,1
28.0,9625.63,734.01,17.0,1.0,3.0,0.0,850.1,1.3,0
,1425.69,42483.36,49.0,1.0,13.0,0.0,4152.8,5.3,1
25.0,10313.14,38768.59,16.0,0.0,6.0,0.0,1341.0,3.3,0
27.0,5945.55,4361.22,18.0,0.0,6.0,0.0,1372.0,2.1,0
70.0,8513.1,7058.69,9.0,0.0,14.0,0.0,4858.4,3.3,1
51.0,2440.05,3898.82,15.0,0.0,18.0,0.0,3371.7,7.9,1
61.0,6289.26,4780.0,28.0,0.0,21.0,0.0,2380.8,1.3,1
40.0,12342.16,25719.29,16.0,1.0,23.0,0.0,1649.3,5.6,1
36.0,4753.8,33749.04,27.0,1.0,19.0,0.0,1347.6,3.3,1
30.0,4273.68,11120.25,49.0,0.0,19.0,0.0,678.3,6.1,0
43.0,1128.03,28402.99,21.0,0.0,19.0,1.0,2685.1,7.7,1
21.0,9265.34,44674.31,28.0,0.0,5.0,0.0,1717.8,9.5,1
,2781.6,6580.24,41.0,0.0,15.0,1.0,3829.9,6.5,1
31.0,5551.34,29305.82,49.0,0.0,,0.0,1933.3,2.4,0
50.0,5863.6,14267.95,4.0,0.0,5.0,0.0,4544.4,4.6,0
69.0,,21415.59,31.0,1.0,3.0,0.0,1463.3,2.7,0
18.0,6081.98,36967.86,43.0,0.0,2.0,0.0,2379.1,7.3,0
72.0,11817.74,18566.04,48.0,0.0,0.0,0.0,2666.6,8.6,1
53.0,2547.5,23649.0,16.0,0.0,4.0,0.0,236.9,7.9,0
34.0,8069.42,41161.51,36.0,1.0,10.0,0.0,4488.1,4.7,1
34.0,471.41,27090.85,47.0,0.0,15.0,0.0,2096.9,3.5,0
18.0,9160.06,41947.86,8.0,0.0,10.0,0.0,248.9,1.1,0
69.0,1066.33,36955.86,38.0,0.0,17.0,0.0,568.6,2.7,0
67.0,7002.1,48290.64,25.0,0.0,18.0,0.0,587.8,7.5,1
68.0,4896.24,11747.84,24.0,0.0,22.0,0.0,3683.3,7.6,0
55.0,6957.4,27080.75,47.0,0.0,19.0,0.0,4233.6,3.7,0
25.0,,3929.38,13.0,1.0,0.0,0.0,2026.7,,1
53.0,7057.45,33924.39,49.0,0.0,14.0,0.0,1526.1,9.1,1
39.0,5910.32,4540.44,18.0,1.0,21.0,0.0,2775.4,9.9,1
67.0,14053.31,21919.42,12.0,0.0,15.0,0.0,2298.9,4.3,0
48.0,5353.08,10724.29,23.0,1.0,3.0,0.0,2668.5,9.7,1
26.0,8855.62,3023.46,6.0,0.0,0.0,0.0,4116.2,,0
55.0,3262.32,24626.58,40.0,1.0,8.0,0.0,3283.9,3.8,1
38.0,10318.9,24392.32,49.0,0.0,21.0,0.0,2923.4,8.2,0
58.0,4190.31,630.09,38.0,0.0,,0.0,2932.6,5.1,0
31.0,3559.04,10999.08,47.0,0.0,20.0,0.0,3880.0,3.2,1
68.0,1114.23,6625.64,12.0,0.0,2.0,0.0,4921.7,7.5,0
43.0,14331.76,7236.82,7.0,0.0,16.0,0.0,3282.8,4.2,0
66.0,10376.41,24331.46,6.0,0.0,4.0,0.0,789.1,5.5,0
,5082.27,6355.94,3.0,0.0,10.0,0.0,4568.7,3.6,1
71.0,12336.54,17426.91,32.0,,18.0,0.0,926.4,1.9,1
40.0,2087.66,6962.41,28.0,0.0,1.0,0.0,2503.1,1.4,0
24.0,3038.78,27974.1,18.0,0.0,19.0,0.0,3489.5,7.6,0
26.0,5035.74,40669.17,41.0,0.0,0.0,0.0,1111.5,1.7,0
74.0,11355.57,25596.74,15.0,0.0,7.0,0.0,3577.5,5.1,0
67.0,737.74,49639.49,2.0,0.0,,0.0,1120.8,6.7,0
57.0,10447.62,38310.65,37.0,0.0,14.0,0.0,1081.4,9.4,1
49.0,4682.07,26779.59,17.0,0.0,13.0,,4981.2,4.4,0
57.0,14395.53,22487.78,14.0,0.0,18.0,0.0,2778.3,9.5,1
47.0,6674.88,,42.0,0.0,20.0,,2856.8,5.1,1
35.0,3522.78,5415.43,13.0,0.0,20.0,0.0,3007.7,5.3,1
24.0,11708.03,11788.72,7.0,0.0,22.0,0.0,4131.6,5.2,1
,8443.26,6856.02,16.0,0.0,5.0,0.0,920.7,2.2,0
39.0,9740.24,32492.47,35.0,1.0,23.0,0.0,2705.4,1.1,1
19.0,11473.08,17208.3,24.0,0.0,14.0,0.0,1933.9,6.1,1
64.0,3994.62,14355.18,2.0,0.0,23.0,0.0,1282.8,6.9,0
28.0,11984.79,5613.77,29.0,0.0,3.0,0.0,4493.8,2.5,0
33.0,855.05,44821.31,36.0,0.0,6.0,0.0,776.0,9.6,0
24.0,4706.44,45732.69,7.0,0.0,15.0,1.0,19.8,2.2,1
63.0,6252.13,8591.0,20.0,1.0,22.0,0.0,4942.9,4.3,1
43.0,39.9,18159.6,46.0,0.0,4.0,0.0,1517.6,6.6,0
69.0,12266.09,7200.93,26.0,0.0,10.0,0.0,3761.9,2.7,1
45.0,9986.01,31329.66,47.0,0.0,0.0,0.0,1074.0,1.4,0
60.0,4937.94,47147.37,33.0,0.0,8.0,0.0,935.2,7.2,0
32.0,7718.32,2736.34,36.0,0.0,22.0,0.0,318.6,3.5,0
,14433.29,20174.0,10.0,0.0,11.0,0.0,2570.3,8.7,1
24.0,4311.66,34440.07,5.0,0.0,19.0,0.0,315.2,4.8,0
68.0,7149.94,40015.17,4.0,0.0,11.0,0.0,3108.0,4.4,0
59.0,10296.7,16439.41,24.0,0.0,13.0,0.0,1984.7,2.3,1
27.0,5297.56,35235.35,3.0,0.0,4.0,0.0,4616.1,4.1,0
19.0,11582.48,19247.01,7.0,0.0,5.0,0.0,2822.5,3.8,1
72.0,13556.4,30847.22,33.0,0.0,15.0,0.0,2963.0,8.9,0
26.0,11364.89,45121.32,19.0,0.0,14.0,0.0,4369.9,2.0,0
31.0,13670.99,23370.92,29.0,0.0,17.0,0.0,2371.8,8.9,0
33.0,3699.86,,4.0,0.0,5.0,0.0,821.8,2.2,0
18.0,524.7,5269.2,30.0,0.0,2.0,0.0,1306.7,8.2,1
33.0,5502.66,10272.1,14.0,0.0,22.0,0.0,3734.5,5.4,1
65.0,9570.29,47471.64,7.0,0.0,14.0,0.0,2817.8,4.7,1
43.0,11807.11,25717.43,27.0,0.0,20.0,0.0,3481.1,,0
41.0,5280.94,36979.94,44.0,0.0,4.0,0.0,835.4,9.8,0
47.0,7001.17,45448.92,22.0,0.0,16.0,0.0,3209.5,3.4,1
19.0,8745.02,761.18,20.0,1.0,14.0,0.0,1312.0,,0
74.0,14741.93,28412.55,6.0,,18.0,0.0,2497.5,8.9,0
41.0,5641.51,8089.08,25.0,0.0,18.0,0.0,4839.8,9.5,0
28.0,6629.92,35400.81,23.0,0.0,4.0,0.0,1089.9,1.2,0
20.0,6751.12,39732.1,33.0,0.0,19.0,0.0,2512.6,3.4,0
67.0,6122.84,21013.45,11.0,0.0,12.0,0.0,3662.7,4.8,0
72.0,14088.26,32191.57,31.0,0.0,15.0,0.0,3656.2,2.1,1
43.0,2749.44,19092.36,30.0,0.0,23.0,1.0,2262.4,8.3,1
26.0,6648.19,14246.75,35.0,0.0,18.0,0.0,905.7,8.4,0
64.0,9379.98,14436.32,15.0,0.0,12.0,0.0,398.2,2.7,0
42.0,4887.41,7094.64,2.0,0.0,19.0,0.0,490.5,8.7,0
60.0,4884.62,11416.55,41.0,0.0,19.0,0.0,,7.4,0
47.0,8710.58,37857.53,42.0,0.0,18.0,0.0,139.0,8.0,1
31.0,10868.39,8929.69,,0.0,13.0,0.0,3901.2,4.2,1
63.0,9387.11,46154.74,12.0,0.0,8.0,0.0,342.9,2.9,0
53.0,12275.85,45990.44,37.0,,18.0,1.0,3569.3,9.3,1
68.0,14682.25,35236.28,10.0,0.0,8.0,0.0,1983.7,2.3,0
35.0,1343.38,49111.56,22.0,0.0,16.0,0.0,2659.5,8.2,1
55.0,5714.17,23172.92,13.0,1.0,18.0,0.0,4444.4,4.9,1
44.0,14578.63,3903.1,11.0,0.0,12.0,0.0,2578.2,5.1,1
42.0,11896.63,3643.28,17.0,0.0,14.0,0.0,2510.6,3.6,0
41.0,8778.08,45266.02,18.0,1.0,17.0,1.0,4663.5,5.1,1
63.0,1353.47,46840.51,24.0,1.0,19.0,0.0,3764.5,,1
49.0,11579.21,45700.47,7.0,0.0,3.0,0.0,177.9,2.1,0
43.0,3514.47,15752.02,36.0,0.0,0.0,0.0,2737.4,7.4,0
26.0,7630.03,14229.83,15.0,1.0,23.0,0.0,1038.2,5.6,1
39.0,11374.43,14729.14,1.0,0.0,13.0,0.0,4897.1,4.4,1
45.0,8892.8,9122.06,4.0,0.0,15.0,0.0,447.9,9.5,0
36.0,9415.53,35158.86,49.0,0.0,18.0,1.0,539.5,6.7,1
60.0,2562.21,40875.42,38.0,0.0,7.0,0.0,1885.8,1.4,0
37.0,5245.72,5978.49,20.0,0.0,21.0,0.0,4794.7,3.2,1
32.0,,48904.29,34.0,0.0,5.0,1.0,696.8,6.3,1
70.0,12291.32,5275.48,20.0,0.0,5.0,0.0,283.1,4.3,1
34.0,7241.22,21767.25,1.0,0.0,18.0,0.0,2076.5,9.1,1
72.0,8034.57,22209.52,7.0,0.0,1.0,0.0,1823.7,2.0,0
61.0,12521.09,13289.03,19.0,0.0,0.0,0.0,2191.6,3.3,1
56.0,9882.52,24726.93,17.0,0.0,15.0,0.0,1736.8,9.9,1
36.0,,13649.75,24.0,0.0,19.0,0.0,466.9,7.9,0
46.0,5500.01,46370.64,9.0,0.0,0.0,0.0,2380.6,5.3,0
61.0,1118.13,25061.17,29.0,0.0,14.0,0.0,998.2,6.5,0
27.0,11376.72,17600.09,9.0,0.0,10.0,0.0,4006.7,4.7,1
38.0,10402.37,15055.88,2.0,0.0,1.0,0.0,567.9,2.0,0
55.0,4183.92,25105.6,39.0,0.0,1.0,0.0,3147.8,2.9,1
55.0,4476.25,46891.87,32.0,0.0,13.0,0.0,1796.8,9.3,1
30.0,12586.86,29927.93,1.0,1.0,13.0,0.0,2106.6,6.1,1
60.0,4567.2,44575.24,28.0,0.0,20.0,0.0,4418.5,1.5,0
72.0,1980.4,47809.57,15.0,0.0,7.0,0.0,746.5,5.3,0
49.0,2765.21,12529.13,47.0,0.0,1.0,0.0,2105.6,5.4,0
45.0,2964.28,4889.37,42.0,1.0,14.0,0.0,1806.5,4.6,1
25.0,4281.65,24129.6,3.0,0.0,22.0,0.0,2595.4,2.6,1
62.0,7246.29,1430.95,35.0,0.0,6.0,0.0,366.7,6.9,0
54.0,5873.31,37310.1,29.0,1.0,19.0,0.0,3398.6,1.4,1
54.0,9159.03,19716.53,24.0,0.0,18.0,0.0,3059.0,2.1,0
37.0,12533.23,19749.09,9.0,0.0,9.0,0.0,3343.4,3.3,1
19.0,105.83,264.37,39.0,0.0,11.0,0.0,1596.8,4.4,1
67.0,14362.16,34936.57,45.0,0.0,0.0,0.0,495.7,6.9,0
45.0,5959.27,6781.85,19.0,1.0,18.0,0.0,3350.5,4.0,1
36.0,3581.73,16889.79,19.0,0.0,21.0,0.0,4908.0,4.1,1
69.0,5707.77,35494.21,26.0,0.0,14.0,,298.0,2.2,0
44.0,9368.41,29637.46,,1.0,7.0,0.0,564.4,9.2,1
50.0,3117.62,3027.02,44.0,0.0,8.0,0.0,3543.5,5.3,0
35.0,9103.5,44049.54,22.0,0.0,18.0,0.0,3600.1,9.9,1
67.0,9619.2,46548.41,9.0,0.0,4.0,0.0,3028.9,5.7,1
53.0,12922.95,3844.08,3.0,0.0,5.0,0.0,3825.6,3.9,0
43.0,11907.48,5982.32,48.0,1.0,12.0,0.0,989.4,7.5,1
28.0,7320.39,4362.61,37.0,0.0,9.0,0.0,2287.7,6.5,0
35.0,12753.02,38861.49,5.0,0.0,20.0,0.0,491.3,8.2,0
22.0,12377.56,24804.74,5.0,1.0,20.0,0.0,1749.1,1.9,1
73.0,5882.18,20138.06,,0.0,5.0,0.0,3584.8,3.7,1
21.0,4906.29,46593.59,12.0,0.0,22.0,0.0,2803.8,1.3,1
57.0,8236.21,34955.55,40.0,0.0,3.0,0.0,4868.9,2.4,1
55.0,9900.23,38346.86,19.0,0.0,7.0,0.0,516.6,5.6,0
69.0,12681.06,20507.59,,0.0,18.0,0.0,342.7,1.8,0
57.0,9183.87,23759.51,17.0,1.0,16.0,0.0,1806.6,,1
55.0,13932.88,14520.86,26.0,0.0,4.0,0.0,347.1,4.2,0
37.0,5298.22,16816.47,46.0,0.0,2.0,1.0,2578.0,3.0,1
64.0,5532.07,25032.7,9.0,0.0,9.0,0.0,2368.5,9.5,0
59.0,9952.81,21343.7,9.0,0.0,15.0,0.0,2484.1,8.6,0
32.0,1625.25,15199.01,16.0,0.0,12.0,0.0,2682.9,4.5,1
32.0,6868.04,24768.32,9.0,0.0,17.0,0.0,2091.1,4.6,0
34.0,5692.55,12785.99,35.0,0.0,7.0,0.0,3005.1,6.4,1
68.0,13186.03,20940.35,21.0,0.0,21.0,0.0,3141.6,6.0,1
20.0,12820.51,18077.6,22.0,0.0,6.0,0.0,2903.2,7.9,1
62.0,,48824.81,38.0,0.0,1.0,0.0,1411.9,,1
64.0,9649.0,17936.49,42.0,0.0,23.0,0.0,1494.8,2.4,0
66.0,10588.99,19635.24,41.0,0.0,17.0,0.0,3528.6,3.1,1
60.0,4589.16,17933.0,48.0,0.0,15.0,0.0,1760.7,9.2,1
49.0,10922.12,28331.74,20.0,1.0,13.0,0.0,1704.1,7.2,1
73.0,6637.74,7891.53,43.0,0.0,4.0,0.0,3287.5,6.0,0
24.0,312.07,23077.98,16.0,0.0,22.0,0.0,4742.2,3.7,1
31.0,4128.13,37525.19,36.0,0.0,0.0,0.0,1299.8,9.4,0
22.0,2296.04,10570.43,24.0,0.0,12.0,0.0,4336.0,6.3,0
70.0,8101.22,45306.32,16.0,0.0,10.0,0.0,3055.6,7.0,1
58.0,86.67,14521.1,22.0,0.0,15.0,0.0,4964.8,6.7,0
74.0,7912.18,7908.39,20.0,0.0,11.0,1.0,4347.0,8.6,1
66.0,1450.12,27071.78,21.0,0.0,1.0,0.0,3590.0,4.1,0
66.0,14684.59,19428.59,11.0,0.0,20.0,0.0,1667.1,8.0,1
29.0,11800.03,3204.24,20.0,0.0,15.0,0.0,3592.9,4.5,0
35.0,,22431.49,,0.0,8.0,0.0,3925.1,8.4,1
59.0,8253.34,38416.46,26.0,0.0,17.0,1.0,3841.0,4.1,1
27.0,14227.52,47409.4,13.0,0.0,18.0,0.0,1458.1,1.8,0
73.0_err,9514.48,19285.87,17.0,0.0,8.0,0.0,3508.5,1.2,0
31.0,6993.96,40035.3,14.0,0.0,7.0,1.0,3875.3,2.1,1
18.0,1699.99,15417.97,39.0,0.0,3.0,0.0,2500.6,1.1,0
31.0,12654.65,31316.25,2.0,0.0,22.0,,4650.7,9.0,1
